연번,구군,장비종류,관리번호,시설명칭,위도,경도
10080,해운대구,생활방범,3330000-00221-0-1LA,(8차)_반여2동주민센터(반여2동1291-836),35.19612248,129.1303522
10081,해운대구,생활방범,3330000-00222-0-1KA,(8차)_킴즈포레_어린이집(반여1동1356-4),35.19489493,129.1189206
10082,해운대구,생활방범,3330000-00223-0-1NA,(8차)_숲속어린이집(반여4동1095-5),35.2086009,129.1177442
10083,해운대구,생활방범,3330000-00223-1-2NA,(구_25)_숲속어린이집(반여4동1095-5)_고1,35.2086009,129.1177442
10084,해운대구,생활방범,3330000-00224-0-1OA,(8차)_파란하늘_어린이집(반송1동744-23),35.2246243,129.1474613
10085,해운대구,생활방범,3330000-00225-1-1PA,(8차)_반송2동219-13_세나_어린이집_고1,35.23008994,129.1562916
10086,해운대구,생활방범,3330000-00225-2-1PA,(8차)_반송2동219-13_세나_어린이집_고2,35.23008994,129.1562916
10087,해운대구,생활방범,3330000-00225-0-1PA,(8차)_세나_어린이집(반송2동219-13),35.23008994,129.1562916
10088,해운대구,생활방범,3330000-00226-0-1PA,(8차)_숲속동심_어린이집(반송2동75),35.23196064,129.1577373
10089,해운대구,생활방범,3330000-00227-0-1PA,(8차)_꿈나무_어린이집(반송2동411-2),35.23292718,129.1523047
10090,해운대구,생활방범,3330000-00228-0-1PA,(8차)_창신어린이집(반송2동295-12),35.23088911,129.1508256
10091,해운대구,생활방범,3330000-00229-0-1OA,(8차)_운송초등학교(은화요양병원)(반송1동679-3),35.22754788,129.1466993
10092,해운대구,생활방범,3330000-00230-0-1DA,(8차추경)_중동_메트로_하이츠_뒤편(중1동145-22),35.1689385,129.1694255
10093,해운대구,생활방범,3330000-00231-0-1JA,(8차추경)_송정광어골로82번길(송정동438-4),35.17651632,129.1954063
10094,해운대구,생활방범,3330000-00232-0-1PA,(8차추경)_미래로_주택개발_인근(반송2동58-1),35.23311549,129.1584642
10095,해운대구,생활방범,3330000-00233-0-1RA,(8차추경)_센텀_삼익_뒷편(재송2동1052-22),35.19063322,129.1223746
10096,해운대구,생활방범,3330000-00234-1-2KA,(22보강)센텀_롯데캐슬_2차_등산로(반여1동1660)_고1,35.19622565,129.1252234
10097,해운대구,생활방범,3330000-00234-0-1KA,(8차추경)_센텀_롯데캐슬_2차_등산로(반여1동1660),35.19622565,129.1252234
10098,해운대구,생활방범,3330000-00235-0-1LA,(8차추경)_동부빌라_인근(반여2동1291-1225),35.19420945,129.1240488
10099,해운대구,생활방범,3330000-00236-0-1KA,(9차)장산성당(반여1동994-1),35.20645184,129.1257515
10100,해운대구,생활방범,3330000-00237-0-1PA,(9차)파랑새어린이집(반송2동233-3),35.22945924,129.1583266
10101,해운대구,생활방범,3330000-00238-0-1RA,(9차)둘리몬테소리어린이집(재송2동1165-20),35.19313038,129.1316619
10102,해운대구,생활방범,3330000-00239-0-1FA,(9차)대동유치원(좌동1290),35.176842,129.174561
10103,해운대구,생활방범,3330000-00240-0-1LA,(9차)반여종합사회복지관(반여2동1291-177),35.19868098,129.1317744
10104,해운대구,생활방범,3330000-00241-0-1DA,(9차)1275_BNK어린이집(중1동229),35.17140842,129.1713012
10105,해운대구,생활방범,3330000-00242-0-1RA,(9차)초원어린이집(재송2동1147-10),35.19171276,129.1294377
10106,해운대구,생활방범,3330000-00243-0-1QA,(9차)_천사어린이집(재송1동1129-27),35.18797849,129.1292416
10107,해운대구,생활방범,3330000-00244-0-1IA,(9차)_좌4동_1410_효원어린이집,35.17724715,129.1782923
10108,해운대구,생활방범,3330000-00245-0-1JA,(9차)동해어린이집(송정2로_67),35.19448646,129.2072462
10109,해운대구,생활방범,3330000-00246-0-1DA,(9차)해운대초교(중1동1231-2),35.16391491,129.1665129
10110,해운대구,생활방범,3330000-00247-0-1HA,(9차)신도초등학교정문(좌3동1342),35.16955655,129.1663849
10111,해운대구,생활방범,3330000-00248-0-1RA,(9차)아이세상어린이집(재송2동1039-13),35.19211448,129.1259678
10112,해운대구,생활방범,3330000-00249-0-1RA,(9차)복있는어린이집(재송2동1154-23),35.19160434,129.1314997
10113,해운대구,생활방범,3330000-00250-0-1EA,(9차)_중2동_1427_광덕어린이집,35.16277297,129.1874615
10114,해운대구,생활방범,3330000-00251-0-1KA,(9차)소랑어린이집(반여1동1018-4),35.20574142,129.1241531
10115,해운대구,생활방범,3330000-00252-0-1AA,(9차)_우동_273-4_새싹어린이집,35.17111671,129.1637681
10116,해운대구,생활방범,3330000-00253-0-1EA,(9차)아이들나라어린이집(중2동1521-23),35.16135262,129.1763869
10117,해운대구,생활방범,3330000-00254-0-1KA,(9차)_반여1동_1648_인지초등학교후문,35.20301169,129.1258143
10118,해운대구,생활방범,3330000-00255-0-1KA,(9차)반석초등학교후문(반여1동810-1),35.21084153,129.1257622
10119,해운대구,생활방범,3330000-00256-0-1PA,(9차)아이들의집(반송2동619-1),35.23364889,129.1443666
10120,해운대구,생활방범,3330000-00257-1-1EA,(9차)_달맞이요양병원앞_지능보조_고1(중2동1492-4),35.15881,129.181144
10121,해운대구,생활방범,3330000-00257-2-1EA,(9차)_달맞이요양병원앞_지능보조_고2(중2동1492-4),35.15881,129.181144
10122,해운대구,생활방범,3330000-00257-3-1EA,(9차)_달맞이요양병원앞_지능보조_고3(중2동1492-4),35.15881,129.181144
10123,해운대구,생활방범,3330000-00257-4-1EA,(9차)_달맞이요양병원앞_지능보조_고4(중2동1492-4),35.15881,129.181144
10124,해운대구,생활방범,3330000-00257-0-1EA,(9차)달맞이요양병원앞(중2동1492-4),35.15881,129.181144
10125,해운대구,생활방범,3330000-00258-0-1PA,(9차)전민어린이집(반송2동5-30),35.23526763,129.1597597
10126,해운대구,생활방범,3330000-00259-0-1DA,(9차)_중1동_1228-2_해운대초교주변원,35.16356485,129.166145
10127,해운대구,생활방범,3330000-00260-0-1RA,(9차)영화어린이집(재송2동1145-12),35.19089416,129.1287036
10128,해운대구,생활방범,3330000-00261-0-1RA,(9차)우신어린이집주변(재송2동1057-16),35.18939704,129.1247254
10129,해운대구,생활방범,3330000-00262-0-1QA,(9차)재송초등학교주변(재송1동1121-5),35.18603741,129.1285215
10130,해운대구,생활방범,3330000-00263-1-2QA,(5차보강)_재송1동152_재송초등학교앞_삼거리_고1,35.18566287,129.1279741
10131,해운대구,생활방범,3330000-00263-2-2QA,(5차보강)_재송1동152_재송초등학교앞_삼거리_고2,35.18566287,129.1279741
10132,해운대구,생활방범,3330000-00264-1-2AA,(20보강)운촌APEC기념공원_고1(우동801-2),35.15985052,129.1503473
10133,해운대구,생활방범,3330000-00264-2-2AA,(20보강)운촌APEC기념공원_고2(우동801-2),35.15985052,129.1503473
10134,해운대구,생활방범,3330000-00264-0-1AA,(9차)_우1동_802-1_운촌APEC기념공원,35.15985052,129.1503473
10135,해운대구,생활방범,3330000-00265-1-2AA,(22보강)우1동_704-14_송림공원(전광판)_고1,35.15765988,129.1559124
10136,해운대구,생활방범,3330000-00265-2-2AA,(22보강)우1동_704-14_송림공원(전광판)_고2,35.15765988,129.1559124
10137,해운대구,생활방범,3330000-00265-3-2AA,(22보강)우1동_704-14_송림공원(전광판)_고3,35.15765988,129.1559124
10138,해운대구,생활방범,3330000-00265-0-1AA,(9차)_우1동_704-14_송림공원(전광판),35.15765988,129.1559124
10139,해운대구,생활방범,3330000-00266-0-1KA,(9차)_반여1동_1640_한마음공원,35.20074197,129.1205731
10140,해운대구,생활방범,3330000-00267-0-1PA,(9차)담안골근린공원(반송2동882),35.22745827,129.1633586
10141,해운대구,생활방범,3330000-00268-0-1HA,(9차)_좌3동_1371-1_장산공원,35.17616202,129.1659238
10142,해운대구,생활방범,3330000-00269-0-1LA,(9차)_반여2동_1291-2_희망공원내,35.19749242,129.1332481
10143,해운대구,생활방범,3330000-00270-0-1KA,(9차)삼익그린맨션_사거리(반여동1405-31,35.196151,129.118402
10144,해운대구,생활방범,3330000-00271-0-1KA,(9차)대산아파트부근삼거리(반여1동766-1),35.21032872,129.1228216
10145,해운대구,생활방범,3330000-00272-0-1OA,(9차)_반송1동_석대동산72-3_연산종합농산뒤공터,35.21923739,129.1301986
10146,해운대구,생활방범,3330000-00273-0-1OA,(9차)_반송1동_250-760_49번길소규모공동주차장,35.22346109,129.1515176
10147,해운대구,생활방범,3330000-00274-0-1OA,(9차)_반송1동_250-2632_반송동250-2632,35.22165729,129.1494702
10148,해운대구,생활방범,3330000-00275-0-1RA,(9차)_재송2동_1052-7_재송삼익아파트인근세림탕앞,35.19024655,129.1215163
10149,해운대구,생활방범,3330000-00276-0-1PA,(9차추경)_남흥아파트입구(반송2동881-1),35.22793166,129.162743
10150,해운대구,생활방범,3330000-00277-0-1OA,(9차추경)_주택가_및_하천(반송1동275-234),35.22896916,129.1475965
10151,해운대구,생활방범,3330000-00278-0-1JA,(9차추경)_송정해수욕장일원(송정동713-1),35.17881197,129.198758
10152,해운대구,생활방범,3330000-00279-1-1JA,(9차추경)_송정713-1_송정해수욕장일원_고1,35.17881197,129.198758
10153,해운대구,생활방범,3330000-00279-2-1JA,(9차추경)_송정713-1_송정해수욕장일원_고2,35.17881197,129.198758
10154,해운대구,생활방범,3330000-00280-0-1FA,(9차추경)_좌동_재래시장(좌1동890),35.17331573,129.1741679
10155,해운대구,생활방범,3330000-00281-0-1BA,(9차추경)_우동자이아파트_입구(우2동1072-69),35.16804663,129.1420874
10156,해운대구,생활방범,3330000-00282-0-1EA,(9차추경)_세경빌라_앞(중2동1484-16),35.1615306,129.1825862
10157,해운대구,생활방범,3330000-00282-1-1EA,(9차추경)_세경빌라앞_지능형보조_고1(중2동1484-16),35.1615306,129.1825862
10158,해운대구,생활방범,3330000-00282-2-1EA,(9차추경)_세경빌라앞_지능형보조_고2(중2동1484-16),35.1615306,129.1825862
10159,해운대구,생활방범,3330000-00283-1-1AA,(10차)동백섬_산책로_입구_고1(우1동753-4),35.15658,129.153418
10160,해운대구,생활방범,3330000-00283-2-1AA,(10차)동백섬_산책로_입구_고2(우1동753-4),35.15658,129.153418
10161,해운대구,생활방범,3330000-00283-0-1AA,(10차)동백섬_산책로_입구_돔(우1동753-4),35.15658,129.153418
10162,해운대구,생활방범,3330000-00284-0-1HA,(10차)장산마을아파트_입구(좌3동1139-61),35.1693733,129.1633911
10163,해운대구,생활방범,3330000-00285-1-1FA,(10차)롯데슈퍼해운대점옆미관광장_고1(좌1동1467-1),35.17058658,129.1763985
10164,해운대구,생활방범,3330000-00285-0-1FA,(10차)롯데슈퍼해운대점옆미관광장_돔(좌1동1467-1),35.17058658,129.1763985
10165,해운대구,생활방범,3330000-00286-0-1QA,(10차)_안성타워맨션_앞_삼거리(재송1동151-11),35.18559615,129.1281332
10166,해운대구,생활방범,3330000-00287-1-1KA,(10차)별바라기공원주변_삼거리_고1(반여1동1403-59),35.19773051,129.1186994
10167,해운대구,생활방범,3330000-00287-2-1KA,(10차)별바라기공원주변_삼거리_고2(반여1동1403-59),35.19773051,129.1186994
10168,해운대구,생활방범,3330000-00287-3-1KA,(10차)별바라기공원주변_삼거리_고3(반여1동1403-59),35.19773051,129.1186994
10169,해운대구,생활방범,3330000-00288-0-1RA,(10차)이주슈퍼_앞(재송2동212-5),35.18863742,129.122051
10170,해운대구,생활방범,3330000-00289-1-1OA,(기타)육아종합지원센터앞_삼거리(석대동624-1)_고,35.22068999,129.1193702
10171,해운대구,생활방범,3330000-00290-0-1BA,(2018_어린이)_우2동_1025-11_해림초교,35.16479381,129.1434039
10172,해운대구,생활방범,3330000-00290-1-1BA,(2018_어린이)_우2동_1025-11_해림초교_고1,35.16479381,129.1434039
10173,해운대구,생활방범,3330000-00290-2-1BA,(2018_어린이)_우2동_1025-11_해림초교_고2,35.16479381,129.1434039
10174,해운대구,생활방범,3330000-00291-1-1OA,(11차)_반송동260-6_이진아파트_삼거리_고,35.22722404,129.1495245
10175,해운대구,생활방범,3330000-00291-0-1OA,(11차)_반송동260-6_이진아파트_삼거리_돔,35.22722404,129.1495245
10176,해운대구,생활방범,3330000-00292-1-1DA,(11차)_중동752_동호그린빌라앞_고,35.16481758,129.1742462
10177,해운대구,생활방범,3330000-00293-1-1EA,(11차)_중동1521-29_해운대교회앞_고,35.16184621,129.1774965
10178,해운대구,생활방범,3330000-00293-0-1EA,(11차)_중동1521-29_해운대교회앞_돔,35.16184621,129.1774965
10179,해운대구,생활방범,3330000-00294-1-1JA,(11차)_송정동451-13_고래진마트앞_사거리_고1,35.18224377,129.1990642
10180,해운대구,생활방범,3330000-00294-2-1JA,(11차)_송정동451-13_고래진마트앞_사거리_고2,35.18224377,129.1990642
10181,해운대구,생활방범,3330000-00294-0-1JA,(11차)_송정동451-13_고래진마트앞_사거리_돔,35.18224377,129.1990642
10182,해운대구,생활방범,3330000-00295-1-1OA,(11차)_반송동250-2414_청송빌라인근_고,35.22139314,129.1526424
10183,해운대구,생활방범,3330000-00295-0-1OA,(11차)_반송동250-2414_청송빌라인근_돔,35.22139314,129.1526424
10184,해운대구,생활방범,3330000-00296-1-1GA,(11차)_좌동1487_몽골대사관앞_고1,35.16803892,129.1753202
10185,해운대구,생활방범,3330000-00296-2-1GA,(11차)_좌동1487_몽골대사관앞_고2,35.16803892,129.1753202
10186,해운대구,생활방범,3330000-00296-0-1GA,(11차)_좌동1487_몽골대사관앞_돔,35.16803892,129.1753202
10187,해운대구,생활방범,3330000-00297-1-1BA,(11차)신시가지우회도로_교각하부_고(우2동1102-95),35.17213599,129.1426733
10188,해운대구,생활방범,3330000-00297-0-1BA,(11차)신시가지우회도로_교각하부_돔(우2동1102-95),35.17213599,129.1426733
10189,해운대구,생활방범,3330000-00298-1-1FA,(11차)_좌동1468_하나메르빌앞_삼거리_고,35.16968217,129.1745596
10190,해운대구,생활방범,3330000-00298-0-1FA,(11차)_좌동1468_하나메르빌앞_삼거리_돔,35.16968217,129.1745596
10191,해운대구,생활방범,3330000-00299-1-1RA,(11차)_재송동1067-2_신재교회_앞_고,35.18951861,129.1234804
10192,해운대구,생활방범,3330000-00299-0-1RA,(11차)_재송동1067-2_신재교회_앞_돔,35.18951861,129.1234804
10193,해운대구,생활방범,3330000-00300-1-1RA,(11차)_재송179-1_린나이가스옆_고,35.1933943,129.1233185
10194,해운대구,생활방범,3330000-00300-0-1RA,(11차)_재송179-1_린나이가스옆_돔,35.1933943,129.1233185
10195,해운대구,생활방범,3330000-00301-1-1RA,(11차)_재송179-1_재반보건지소인근_고1,35.1924741,129.122169
10196,해운대구,생활방범,3330000-00301-2-1RA,(11차)_재송179-1_재반보건지소인근_고2,35.1924741,129.122169
10197,해운대구,생활방범,3330000-00301-3-1RA,(11차)_재송179-1_재반보건지소인근_고3,35.1924741,129.122169
10198,해운대구,생활방범,3330000-00301-0-1RA,(11차)_재송179-1_재반보건지소인근_돔,35.1924741,129.122169
10199,해운대구,생활방범,3330000-00302-1-1MA,(12차)_반여동1557_장산스파월드_고1,35.201692,129.130561
10200,해운대구,생활방범,3330000-00302-0-1MA,(12차)_반여동1557_장산스파월드_돔,35.201692,129.130561
10201,해운대구,생활방범,3330000-00303-1-1JA,(12차)_송정동169_송정3호교_고1,35.190319,129.206439
10202,해운대구,생활방범,3330000-00303-2-1JA,(12차)_송정동169_송정3호교_고2,35.190319,129.206439
10203,해운대구,생활방범,3330000-00303-0-1JA,(12차)_송정동169_송정3호교_돔,35.190319,129.206439
10204,해운대구,생활방범,3330000-00304-1-1OA,(12차)_반송동257-1_부산은행반송동지점앞_고1,35.22634,129.148446
10205,해운대구,생활방범,3330000-00304-0-1OA,(12차)_반송동257-1_부산은행반송동지점앞_돔,35.22634,129.148446
10206,해운대구,생활방범,3330000-00305-1-1EA,(12차)_중동797-3_성우맨션앞_고1,35.162088,129.17277
10207,해운대구,생활방범,3330000-00305-0-1EA,(12차)_중동797-3_성우맨션앞_돔,35.162088,129.17277
10208,해운대구,생활방범,3330000-00306-2-2DA,(구_22)해운대성심요양병원뒤_고1(중동800-7),35.162178,129.172477
10209,해운대구,생활방범,3330000-00306-3-2DA,(구_22)해운대성심요양병원뒤_고2(중동800-7),35.162178,129.172477
10210,해운대구,생활방범,3330000-00307-1-1QA,(13차)_재송1로20번길66_곱창이야기앞_고1,35.18463739,129.1219488
10211,해운대구,생활방범,3330000-00307-2-1QA,(13차)_재송1로20번길66_곱창이야기앞_고2,35.18463739,129.1219488
